id,name,serviceGroup,department,description,tags,unit,price,minPrice,officialWarranty,clinicWarranty,origin,avgTreatmentMinutes,avgTreatmentSessions,archivedAt,createdAt,updatedAt,createdById,updatedById
bc2883a6-a5d2-4828-8148-3fc77b1f0614,Bàn chải kẽ chỉnh nha CURAPROX,,Sản phẩm,,,Cái,39000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
ef0d9501-2187-4708-9a47-5edcbc9b3e72,Bàn chải kẽ chỉnh nha ORTHOSUN,,Sản phẩm,,,Gói,50000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
c015d676-7369-4f38-864b-aeb0d2a6215e,Bàn chải kẽ implant CURAPROX,,Sản phẩm,,,Cái,40000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
87afa8db-a49e-4c78-9e94-271dae2dacb5,Bàn chải máy người lớn ORAL-B,,Sản phẩm,,,Cái,1000000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
b0da6bb0-f9ea-4bd6-8465-975864cac23c,Bàn chải máy người lớn PROCARE,,Sản phẩm,,,Đơn Vị Khác,0,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
6dc3492c-ac1d-4678-adf4-058dffa30e1f,Bàn chải máy người lớn WATSONS,,Sản phẩm,,,Cái,600000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
fe081bc0-fb0d-440a-b7ff-2f43dee37794,Bàn chải máy trẻ em PROCARE,,Sản phẩm,,,Cái,300000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
3da6e185-cadf-4453-86d0-70b3fe9a00ae,Bàn chải thường người lớn bộ ba CURAPROX,,Sản phẩm,,,Bộ,260000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
bc7e2dbe-d5ae-4d43-89aa-f5338e830f25,Bàn chải thường người lớn Single CURAPROX,,Sản phẩm,,,Cái,105000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
b468638c-4b4b-4bfc-a991-a6f88660fb8c,Bàn chải thường người lớn Ultra soft CURAPROX,,Sản phẩm,,,Cái,105000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
8441a8f6-da23-4f62-bf58-a1ffe78a1bd7,Bàn chải thường trẻ em Curakid CURAPROX,,Sản phẩm,,,Cái,105000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
ac4b9c5c-7680-497c-adfd-2f87005d0461,Bàn chải thường trẻ em Smart CURAPROX,,Sản phẩm,,,Cái,105000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
2fd42d31-0a2c-4fff-995d-0d4bdc40c99d,Bàn chải trẻ em Curaprox Kids ultra Soft,,Sản phẩm,,,Cái,105000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
c1ab80b5-961f-4683-ab44-5c5803a41a5c,Bộ Kít chỉnh nha (Trung Quốc),,Sản phẩm,,,Bộ,250000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
fc894303-989d-4898-b18f-dd45bb53f5a1,Bộ Kit chỉnh nha CURAPROX,,Sản phẩm,,,Bộ,350000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
e1fef429-5b81-49af-bc6f-94ae13f4aa6c,Bộ Kit chỉnh nha CURAPROX (không sáp),,Sản phẩm,,,Bộ,300000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
18ef6c69-34e0-47b6-b975-25014f7bfb80,Bộ Kit chỉnh nha không sáp CURAPROX,,Sản phẩm,,,Bộ,450000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
355c6f49-b7c9-488d-bf99-7409ec8ae436,Calcium và Vitamin D3 (Mỹ),,Sản phẩm,,,Hộp,350000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
ae44f189-983f-4d51-9fb7-8204f52df5ab,Chỉ tơ nha khoa CURAPROX,,Sản phẩm,,,Hộp,110000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
881494dc-a042-42d9-9e1f-31f0ad9dd0d1,Chỉ tơ nha khoa ORAL-B,,Sản phẩm,,,Hộp,110000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
c53c4708-e4d7-499b-b6b9-cfd0ef4c051a,Đầu bàn chải máy người lớn WATSONS,,Sản phẩm,,,Cái,150000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
714bc304-71a7-4698-a6ae-f1517a26833b,Gấu bông Capypara,,Sản phẩm,,,Cái,150000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
d91843cc-ce11-42ec-a5d3-c7a75ce51c40,Gel bôi chống ê buốt Sensi KIN,,Sản phẩm,,,Tuýp,150000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
a824ae10-d326-47fe-979c-f2d67ed3e3f3,Gel bôi nhiệt miệng và sát khuẩn lợi Perio KIN,,Sản phẩm,,,Tuýp,150000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
53f6dcfd-87b1-4b45-b6c1-c62a81775a92,Hộp túi mù Labubu,,Sản phẩm,,,Hộp,200000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
2780cdb9-4876-4556-904b-3b093ebe14a9,Kem đánh răng chống ê buốt Sensi KIN,,Sản phẩm,,,Tuýp,150000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
5975dfef-0fc8-4f63-b2bf-32fd401f8334,Kem đánh răng Curasept CURAPROX,,Sản phẩm,,,Tuýp,180000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
8ce73e05-f7b2-43b9-8978-f0dfb40be9e5,Kem đánh răng Enzycal CURAPROX,,Sản phẩm,,,Tuýp,165000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
ebdc126c-6ce8-44e3-b790-d29d1ff9ed76,Kem đánh răng Kin B5 Toothpaste 125ml,,Sản phẩm,,,Tuýp,200000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
4c7207e7-79af-474a-81b5-787eb9ead700,Kem đánh răng Ortho KIN,,Sản phẩm,,,Tuýp,150000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
57ad363b-2590-41b6-bae7-f98eff20f1bc,Kem đánh răng trẻ em Baby ROCS,,Sản phẩm,,,Tuýp,150000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
686187ba-8c36-445c-b5b8-2dd39bdfbc47,Kem đánh răng trẻ em JACK N'JILL,,Sản phẩm,,,Tuýp,165000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
c1cbfaa2-4608-4467-b4ee-0e42dcfa4925,Kem đánh răng trẻ em Kids ROCS,,Sản phẩm,,,Tuýp,130000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
9284724f-b4de-42d1-b5e0-3e750fe55c23,Kem đánh răng Whitening YOTUEL,,Sản phẩm,,,Tuýp,280000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
03c6e12d-2401-4cf7-9933-eba40f10eaba,Máy đo đường huyết Sinocare Safe - Accu,,Sản phẩm,,,Máy,300000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
ccea439b-e689-40e0-b9a8-58dee913b677,Máy đo huyết áp,,Sản phẩm,,,Đơn Vị Khác,0,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
c58e0d9a-7bb5-4123-9a35-d5b9664baa21,Máy đo huyết áp Wavecare B01A,,Sản phẩm,,,Máy,400000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
e104fe62-9746-4490-b2af-c55608d7da37,Máy tăm nước cá nhân PROCARE,,Sản phẩm,,,Cái,1600000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
8040623f-62f1-497f-93f4-5b85398bde48,Máy tăm nước cá nhân WATERPULSE,,Sản phẩm,,,Cái,1600000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
a51e3318-28be-444b-8647-ce3a2e0478e9,Máy tăm nước gia đình WATERPULSE,,Sản phẩm,,,Đơn Vị Khác,0,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
8cf666ea-5f86-473f-9968-d0ffae9643b9,Máy Tăm Nước Iris,,Sản phẩm,,,Cái,1200000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
140f335e-6b4a-4ae0-97a4-54be4185ce50,Máy tăm nước KONKA,,Sản phẩm,,,Cái,500000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
ae8f2ef2-2f01-4d6f-a6c3-0f62405d56ed,Máy tăm nước ORALPICK,,Sản phẩm,,,Máy,1000000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
899859e1-f845-499f-878b-dc002fc3f65d,Máy tăm nước RAPIDO Water Flosser RWB-300,,Sản phẩm,,,Máy,1350000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
632680cb-a393-4997-871c-19b46e4017fe,Máy tăm nước Vanlu,,Sản phẩm,,,Máy,600000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
d975f923-a3a6-4fce-9e20-03b85fd41a5a,Miếng dán chỉnh nha (Mỹ),,Sản phẩm,,,Miếng,20000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
5f2231db-7921-4d6d-bc39-0b757da1aa2b,Mũ bảo hiểm DR DEE,,Sản phẩm,,,Cái,100000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
3617ff0e-a3f3-4131-94d7-1f29c69bf6c7,Nến thơm Giáng sinh,,Sản phẩm,,,Cái,100000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
3a2beeb2-6d9a-4a79-8fd9-21ea2112e322,Nước súc miệng chống ê buổi Sensi KIN 250ml,,Sản phẩm,,,Lọ,200000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
c63e9d37-b4df-4c8e-b5d9-91421b24bee7,Nước súc miệng HMU Chlorhexidine 0.12%,,Sản phẩm,,,Lọ,155000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
b18a7320-549e-4be5-9105-691b72edbf6e,Nước súc miệng KIN B5 500ml,,Sản phẩm,,,Chai,280000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
e7d7bdf7-144c-4f00-a770-0a01ae2c4550,Nước súc miệng KIN Gingival 250ml,,Sản phẩm,,,Lọ,150000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
17fc6c72-4dca-4a85-a296-3249fbbb4f80,Nước súc miệng Ortho KIN 250ml,,Sản phẩm,,,Lọ,200000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
819f9d16-2c83-40ba-8189-4d260c9dd76a,Sáp chỉnh nha 3M,,Sản phẩm,,,Hộp,50000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
e14544d4-060f-4b66-af84-0b9fba78380b,Sáp chỉnh nha CURAPROX,,Sản phẩm,,,Hộp,125000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
487987e6-a0dd-47b1-b07f-0e001caa16bf,Set kem dánh răng và bàn chải Be You CURAPROX,,Sản phẩm,,,Bộ,450000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
166b203a-7cda-4c25-ba44-7aecd38373b9,Tất Giáng sinh,,Sản phẩm,,,Bộ,20000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
03084f11-d5df-404f-868f-92d5b7818a1b,Thuốc bôi viêm lợi sindolor,,Sản phẩm,,,Lọ,50000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
8e0b257b-c712-4e68-9968-97a07da1e58e,Thuốc tẩy trắng răng tại nhà,,Sản phẩm,,,Đơn Vị Khác,0,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
5d3e8a87-1ad9-4f81-81cd-8581c600bdf2,Viên làm sạch hàm giả FITTYDENT,,Sản phẩm,,,Viên,7500,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
4ceaf398-bc8e-473e-bf24-08cf17201afc,Hàm giữ khoảng 1 bên,Hàm giữ khoảng,,,,Từng Hàm,1500000,,,,,,,,2018-10-20 17:02:07+00,2025-08-26 02:08:07.153+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
b739eb16-7f4b-48cb-8e7c-7bb57958e809,Hàm giữ khoảng 2 bên,Hàm giữ khoảng,,,,Từng Hàm,2000000,,,,,,,,2018-10-20 17:02:08+00,2025-08-26 02:08:14.622+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
a35365cb-a183-4d05-ad53-6e8930d48956,Bôi vecni Fluor 2 hàm ngừa sâu răng,,,,,Răng,500000,,,,,,,,2018-10-20 17:00:03+00,2018-10-20 17:00:03+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
c09bd6ff-27b0-4899-8e91-928c17b86c80,bôi verniflour,,,,,Nguyên 2 Hàm,500000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
f2fc4de2-44b0-44e1-97e9-325dab24df29,Chụp thép,,,,,Răng,500000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
1a126df6-78fc-4a46-8d81-750eba6d63ae,chụp thép răng sữa,,,,,Răng,0,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
5ddc5a5b-3f2c-45aa-934b-e485c938834f,Gắn lại răng,,,,,Răng,150000,,,,,,,,2018-10-20 17:01:31+00,2018-10-20 17:01:31+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
8e354a7b-3d5a-4b64-b4d9-19171618b3b0,Hàm in 3D,,,,,Từng Hàm,200000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
d542b040-5559-4637-8241-56cd5a2c2e06,KHÁC,,,,,Răng,10000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
807569d9-dfc2-46d3-b004-5c8b53da7e8e,"Khớp nối Abutmen kim loại, chế tạo sẵn",,,,,Đơn Vị Khác,0,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
4105abb1-ebee-400e-b1cf-9f6204f6ed79,Mài chỉnh,,,,,Răng,10000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
3b2e811c-6a8c-4f98-ada6-b95e8fcb0de6,Máng định vị phẫu thuật,,,,,Máng,500000,,,,,,,,2018-10-20 17:02:17+00,2018-10-20 17:02:17+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
4688ef88-4b52-4b9c-831c-4f143be46262,Máng giãn cơ,,,,,Đơn Vị Khác,1000000,,,,,,,,2018-10-20 17:02:14+00,2018-10-20 17:02:14+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
26aaf08f-befa-463e-a895-c5342df269ef,Vít kết nối,,,,,Đơn Vị Khác,0,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
